depth_top (m),depth_bott (m),depth_mid (m),ageGICC05ext_top (yr BP),ageGICC05ext_bott (yr BP),ageGICC05_mid (yr BP),NH4source (ng/m3),NH4source+1sigma (ng/m3),NH4source-1sigma (ng/m3),NH4 atm. residence time (days),Nasource (ng/m3),Nasource+1sigma (ng/m3),Nasource-1sigma (ng/m3),Na atm. residence time (days),Casource (ng/m3),Casource+1sigma (ng/m3),Casource-1sigma (ng/m3),Ca atm. residence time (days)
2152.5730,2152.6335,2152.6033,94054.9873,94064.9973,94059.9923,8.5852,14.251,2.9197,11.47,61.84,118.57,5.11,3.93,54.03,93.86,14.20,11.90
2152.6335,2152.6940,2152.6638,94064.9973,94074.9983,94069.9978,4.947,8.2108,1.6833,11.47,50.73,97.24,4.21,3.93,48.50,84.26,12.74,11.89
2152.6940,2152.7550,2152.7245,94074.9983,94085.0000,94079.9992,5.9532,9.8789,2.0275,11.46,93.54,179.23,7.85,3.93,50.50,87.73,13.27,11.89
2152.7550,2152.8160,2152.7855,94085.0000,94094.9818,94089.9909,144.12,239.1,49.153,11.46,48.10,92.09,4.10,3.93,52.61,91.39,13.83,11.89
2152.8160,2152.8770,2152.8465,94094.9818,94104.9636,94099.9727,55.028,91.264,18.792,11.46,55.47,106.14,4.80,3.93,46.01,79.91,12.11,11.89
2152.8770,2152.9380,2152.9075,94104.9636,94114.9455,94109.9545,14.512,24.062,4.9626,11.46,58.16,111.22,5.11,3.93,61.41,106.64,16.17,11.89
2152.9380,2152.9990,2152.9685,94114.9455,94124.9273,94119.9364,7.7379,12.827,2.6492,11.47,53.92,103.03,4.80,3.93,73.26,127.21,19.31,11.89
2152.9990,2153.0605,2153.0298,94124.9273,94134.9909,94129.9591,7.3936,12.253,2.5339,11.47,42.83,81.81,3.86,3.93,53.03,92.05,14.00,11.90
2153.0605,2153.1220,2153.0913,94134.9909,94145.0545,94140.0227,23.264,38.548,7.9808,11.47,41.26,78.76,3.76,3.93,53.28,92.49,14.08,11.90
2153.1220,2153.1830,2153.1525,94145.0545,94155.0364,94150.0455,15.18,25.148,5.2123,11.47,49.89,95.18,4.59,3.93,51.13,88.74,13.52,11.90
2153.1830,2153.2435,2153.2133,94155.0364,94164.9615,94159.9989,25.607,42.412,8.8018,11.48,53.41,101.85,4.97,3.94,50.81,88.17,13.44,11.90
2153.2435,2153.3030,2153.2733,94164.9615,94174.9618,94169.9616,13.456,22.282,4.6307,11.48,65.24,124.33,6.15,3.94,56.00,97.16,14.84,11.90
2153.3030,2153.3620,2153.3325,94174.9618,94184.9382,94179.9500,4.4401,7.3501,1.5302,11.49,46.41,88.38,4.44,3.94,56.23,97.53,14.92,11.90
2153.3620,2153.4215,2153.3918,94184.9382,94194.9991,94189.9686,6.1637,10.2,2.1277,11.49,52.13,99.17,5.08,3.94,51.89,89.99,13.79,11.91
2153.4215,2153.4810,2153.4513,94194.9991,94205.0600,94200.0295,13.093,21.66,4.526,11.50,70.01,133.11,6.92,3.94,53.43,92.64,14.22,11.91
2153.4810,2153.5400,2153.5105,94205.0600,94215.0364,94210.0482,10.194,16.86,3.5274,11.50,56.40,107.16,5.63,3.94,53.66,93.03,14.29,11.91
2153.5400,2153.5990,2153.5695,94215.0364,94225.0127,94220.0245,9.0153,14.907,3.1231,11.50,47.45,90.10,4.79,3.94,59.67,103.43,15.90,11.91
2153.5990,2153.6580,2153.6285,94225.0127,94234.9891,94230.0009,10.773,17.809,3.7364,11.50,51.00,96.78,5.21,3.94,79.64,138.04,21.24,11.91
2153.6580,2153.7170,2153.6875,94234.9891,94244.9655,94239.9773,10.716,17.71,3.7227,11.50,44.81,84.97,4.65,3.94,55.36,95.95,14.78,11.91
2153.7170,2153.7760,2153.7465,94244.9655,94254.9423,94249.9539,13.586,22.443,4.7288,11.50,44.39,84.09,4.69,3.94,46.27,80.17,12.37,11.91
2153.7760,2153.8350,2153.8055,94254.9423,94264.9818,94259.9620,32.514,53.686,11.341,11.50,44.94,85.03,4.85,3.94,49.30,85.40,13.20,11.91
2153.8350,2153.8935,2153.8643,94264.9818,94274.9800,94269.9809,12.906,21.3,4.512,11.51,45.41,85.82,5.00,3.95,46.81,81.07,12.56,11.91
2153.8935,2153.9520,2153.9228,94274.9800,94284.9782,94279.9791,16.543,27.29,5.7959,11.51,46.58,87.92,5.23,3.95,47.81,82.77,12.84,11.91
2153.9520,2154.0105,2153.9813,94284.9782,94294.9764,94289.9773,14.57,24.025,5.1147,11.50,46.38,87.46,5.30,3.94,55.74,96.50,14.98,11.91
2154.0105,2154.0690,2154.0398,94294.9764,94304.9745,94299.9755,8.4814,13.98,2.983,11.50,49.98,94.16,5.80,3.94,59.87,103.63,16.10,11.91
2154.0690,2154.1275,2154.0983,94304.9745,94314.9727,94309.9736,10.901,17.961,3.841,11.50,53.80,101.25,6.35,3.94,65.31,113.03,17.58,11.91
2154.1275,2154.1860,2154.1568,94314.9727,94324.9709,94319.9718,7.0928,11.683,2.503,11.49,40.78,76.70,4.87,3.94,57.31,99.19,15.44,11.91
2154.1860,2154.2445,2154.2153,94324.9709,94334.9691,94329.9700,5.8608,9.6509,2.0707,11.49,44.64,83.89,5.38,3.94,59.70,103.32,16.08,11.90
2154.2445,2154.3030,2154.2738,94334.9691,94344.9673,94339.9682,8.6613,14.259,3.0638,11.48,48.25,90.63,5.87,3.94,53.55,92.68,14.43,11.90
2154.3030,2154.3615,2154.3323,94344.9673,94354.9912,94349.9792,8.1033,13.337,2.8698,11.48,49.92,93.71,6.13,3.94,50.26,86.99,13.54,11.90
2154.3615,2154.4195,2154.3905,94354.9912,94365.0045,94359.9979,11.935,19.638,4.2312,11.47,46.35,86.96,5.74,3.93,59.91,103.67,16.15,11.90
2154.4195,2154.4775,2154.4485,94365.0045,94375.0227,94370.0136,6.8256,11.229,2.4223,11.47,47.29,88.67,5.91,3.93,56.72,98.14,15.29,11.90
2154.4775,2154.5355,2154.5065,94375.0227,94385.0409,94380.0318,8.7786,14.44,3.1172,11.47,50.49,94.64,6.33,3.93,58.85,101.84,15.86,11.89
2154.5355,2154.5935,2154.5645,94385.0409,94395.0591,94390.0500,18.921,31.122,6.7203,11.46,45.22,84.76,5.68,3.93,54.27,93.92,14.61,11.89
2154.5935,2154.6515,2154.6225,94395.0591,94405.0773,94400.0682,21.849,35.935,7.7631,11.45,43.53,81.58,5.48,3.93,54.14,93.70,14.57,11.89
2154.6515,2154.7090,2154.6803,94405.0773,94415.0091,94410.0432,57.218,94.098,20.339,11.45,49.87,93.45,6.30,3.93,58.41,101.10,15.73,11.89
2154.7090,2154.7665,2154.7378,94415.0091,94424.9409,94419.9750,11.788,19.383,4.1923,11.45,47.63,89.21,6.04,3.93,57.30,99.16,15.43,11.89
2154.7665,2154.8245,2154.7955,94424.9409,94434.9591,94429.9500,11.176,18.376,3.9772,11.46,44.35,83.04,5.65,3.93,58.86,101.85,15.87,11.89
2154.8245,2154.8825,2154.8535,94434.9591,94444.9793,94439.9692,11.967,19.673,4.2607,11.47,41.08,76.90,5.27,3.93,58.21,100.70,15.72,11.89
2154.8825,2154.9400,2154.9113,94444.9793,94454.9818,94449.9806,11.44,18.805,4.0749,11.48,43.67,81.72,5.63,3.94,67.94,117.51,18.37,11.90
2154.9400,2154.9975,2154.9688,94454.9818,94465.0182,94460.0000,10.253,16.853,3.6536,11.49,35.88,67.12,4.64,3.94,61.44,106.24,16.64,11.90
2154.9975,2155.0550,2155.0263,94465.0182,94475.0545,94470.0364,9.1089,14.971,3.2466,11.50,26.07,48.76,3.38,3.95,58.73,101.52,15.93,11.91
2155.0550,2155.1120,2155.0835,94475.0545,94485.0036,94480.0291,9.2304,15.171,3.2903,11.51,43.62,81.57,5.67,3.95,60.77,105.03,16.51,11.92
2155.1120,2155.1690,2155.1405,94485.0036,94494.9527,94489.9782,8.4581,13.901,3.015,11.53,48.15,90.02,6.27,3.95,55.30,95.56,15.04,11.92
2155.1690,2155.2265,2155.1978,94494.9527,94504.9891,94499.9709,54.685,89.877,19.492,11.54,57.68,107.84,7.52,3.96,52.19,90.17,14.22,11.93
2155.2265,2155.2840,2155.2553,94504.9891,94515.0255,94510.0073,27.778,45.656,9.9004,11.56,39.35,73.57,5.14,3.96,50.99,88.06,13.92,11.94
2155.2840,2155.3410,2155.3125,94515.0255,94524.9745,94520.0000,55.525,91.267,19.783,11.57,41.68,77.92,5.43,3.97,58.73,101.40,16.06,11.95
2155.3410,2155.3985,2155.3698,94524.9745,94535.0109,94529.9927,35.297,58.026,12.568,11.59,44.95,84.06,5.84,3.98,58.54,101.05,16.03,11.95
2155.3985,2155.4600,2155.4293,94535.0109,94545.2655,94540.1382,21.487,35.33,7.6434,11.61,47.79,89.40,6.18,3.98,51.57,89.00,14.14,11.96
2155.4600,2155.5285,2155.4943,94545.2655,94554.9900,94550.1278,7.5202,12.369,2.6716,11.62,42.27,79.13,5.41,3.99,48.57,83.81,13.32,11.97
2155.5285,2155.6000,2155.5643,94554.9900,94565.0000,94559.9950,4.2186,6.9405,1.4966,11.63,46.38,86.87,5.88,3.99,53.28,91.94,14.62,11.97
2155.6000,2155.6715,2155.6358,94565.0000,94575.0100,94570.0050,13.165,21.667,4.6636,11.64,48.17,90.29,6.04,3.99,48.70,84.03,13.37,11.98
2155.6715,2155.7430,2155.7073,94575.0100,94585.0200,94580.0150,14.045,23.122,4.9678,11.65,57.52,107.89,7.14,4.00,50.05,86.35,13.75,11.98
2155.7430,2155.8145,2155.7788,94585.0200,94595.0300,94590.0250,23.316,38.396,8.2361,11.66,53.67,100.74,6.60,4.00,46.01,79.37,12.64,11.99
2155.8145,2155.8860,2155.8503,94595.0300,94605.0400,94600.0350,25.483,41.977,8.9894,11.67,62.86,118.07,7.65,4.01,87.60,151.12,24.07,11.99
2155.8860,2155.9570,2155.9215,94605.0400,94614.9800,94610.0100,12.704,20.932,4.4754,11.67,51.57,96.94,6.21,4.01,60.80,104.90,16.69,11.99
2155.9570,2156.0285,2155.9928,94614.9800,94624.9900,94619.9850,23.169,38.186,8.1526,11.67,45.19,85.00,5.39,4.01,49.69,85.74,13.63,11.99
2156.0285,2156.1000,2156.0643,94624.9900,94635.0000,94629.9950,85.981,141.74,30.221,11.67,50.16,94.40,5.93,4.01,44.70,77.14,12.26,11.99
2156.1000,2156.1715,2156.1358,94635.0000,94645.0100,94640.0050,56.1,92.506,19.693,11.67,48.82,91.94,5.70,4.00,47.66,82.27,13.05,11.99
2156.1715,2156.2430,2156.2073,94645.0100,94655.0200,94650.0150,15.334,25.294,5.3748,11.66,45.22,85.23,5.21,4.00,48.80,84.25,13.34,11.99
2156.2430,2156.3145,2156.2788,94655.0200,94665.0300,94660.0250,248.19,409.48,86.897,11.65,46.09,86.93,5.25,4.00,41.12,71.01,11.23,11.98
2156.3145,2156.3860,2156.3503,94665.0300,94675.0400,94670.0350,100.62,166.03,35.204,11.64,43.36,81.82,4.91,3.99,41.41,71.54,11.29,11.98
2156.3860,2156.4570,2156.4215,94675.0400,94684.9800,94680.0100,9.937,16.399,3.4751,11.63,54.56,102.98,6.13,3.99,44.10,76.20,12.00,11.97
2156.4570,2156.5285,2156.4928,94684.9800,94694.9847,94689.9823,6.3272,10.442,2.2119,11.62,56.70,107.06,6.35,3.99,46.71,80.73,12.69,11.97
2156.5285,2156.6015,2156.5650,94694.9847,94705.0227,94700.0037,7.3593,12.148,2.5704,11.60,50.58,95.55,5.60,3.98,47.71,82.49,12.93,11.96
2156.6015,2156.6750,2156.6383,94705.0227,94715.0455,94710.0341,118.01,194.86,41.159,11.57,43.92,83.06,4.78,3.97,53.39,92.38,14.41,11.94
2156.6750,2156.7480,2156.7115,94715.0455,94725.0000,94720.0227,85.418,141.09,29.748,11.54,50.32,95.25,5.38,3.96,55.75,96.52,14.98,11.93
2156.7480,2156.8210,2156.7845,94725.0000,94734.9545,94729.9773,18.252,30.156,6.3471,11.51,51.97,98.47,5.46,3.95,56.96,98.69,15.24,11.91
2156.8210,2156.8945,2156.8578,94734.9545,94744.9773,94739.9659,10.494,17.344,3.6446,11.49,40.60,77.00,4.19,3.94,52.98,91.85,14.12,11.90
2156.8945,2156.9680,2156.9313,94744.9773,94755.0000,94749.9886,11.391,18.831,3.9512,11.46,41.95,79.64,4.27,3.93,52.12,90.40,13.84,11.89
2156.9680,2157.0410,2157.0045,94755.0000,94764.9545,94759.9773,9.1347,15.105,3.1642,11.44,46.31,87.99,4.63,3.92,57.95,100.56,15.33,11.88
2157.0410,2157.1150,2157.0780,94764.9545,94775.0120,94769.9833,22.294,36.876,7.711,11.41,47.84,90.99,4.69,3.91,56.52,98.14,14.89,11.86
2157.1150,2157.1895,2157.1523,94775.0120,94785.0418,94780.0269,9.9283,16.426,3.4303,11.39,44.43,84.56,4.30,3.90,54.79,95.19,14.39,11.85
2157.1895,2157.2635,2157.2265,94785.0418,94794.9982,94790.0200,10.907,18.048,3.7662,11.37,46.16,87.90,4.42,3.90,49.69,86.36,13.01,11.85
2157.2635,2157.3380,2157.3008,94794.9982,94805.0218,94800.0100,20.375,33.719,7.0305,11.35,48.75,92.87,4.62,3.89,50.58,87.95,13.21,11.84
2157.3380,2157.4125,2157.3753,94805.0218,94815.0455,94810.0336,11.713,19.387,4.0387,11.33,50.82,96.87,4.77,3.88,72.60,126.30,18.90,11.82
2157.4125,2157.4865,2157.4495,94815.0455,94825.0018,94820.0236,17.825,29.506,6.1435,11.31,44.23,84.33,4.12,3.88,52.40,91.20,13.61,11.81
2157.4865,2157.5605,2157.5235,94825.0018,94834.9582,94829.9800,21.578,35.72,7.436,11.29,44.12,84.16,4.09,3.87,50.25,87.49,13.02,11.81
2157.5605,2157.6350,2157.5978,94834.9582,94844.9818,94839.9700,17.459,28.898,6.0192,11.28,51.56,98.33,4.79,3.87,56.87,99.02,14.72,11.80
2157.6350,2157.7095,2157.6723,94844.9818,94855.0055,94849.9936,14.032,23.221,4.8429,11.28,53.51,101.99,5.03,3.86,54.48,94.86,14.10,11.80
2157.7095,2157.7835,2157.7465,94855.0055,94864.9618,94859.9836,8.6427,14.299,2.9862,11.27,47.66,90.79,4.53,3.86,56.08,97.65,14.51,11.80
2157.7835,2157.8580,2157.8208,94864.9618,94874.9855,94869.9736,12.634,20.898,4.3704,11.27,46.82,89.15,4.50,3.86,51.92,90.40,13.44,11.79
2157.8580,2157.9325,2157.8953,94874.9855,94885.0091,94879.9973,9.972,16.492,3.4521,11.25,46.44,88.40,4.49,3.86,58.63,102.09,15.16,11.79
2157.9325,2158.0065,2157.9695,94885.0091,94894.9655,94889.9873,9.4472,15.623,3.2714,11.24,50.44,96.00,4.88,3.85,56.01,97.56,14.45,11.78
2158.0065,2158.0810,2158.0438,94894.9655,94904.9891,94899.9773,15.084,24.942,5.2256,11.22,51.55,98.10,4.99,3.84,55.88,97.37,14.39,11.77
2158.0810,2158.1555,2158.1183,94904.9891,94915.0127,94910.0009,9.2313,15.263,3.1999,11.21,55.42,105.44,5.39,3.84,58.61,102.16,15.07,11.76
2158.1555,2158.2305,2158.1930,94915.0127,94924.9914,94920.0021,16.638,27.507,5.7696,11.19,59.98,114.12,5.84,3.83,60.41,105.33,15.50,11.75
2158.2305,2158.3070,2158.2688,94924.9914,94935.0073,94929.9993,15.043,24.868,5.217,11.17,43.87,83.48,4.26,3.82,50.84,88.67,13.00,11.74
2158.3070,2158.3835,2158.3453,94935.0073,94945.0218,94940.0145,16.231,26.832,5.6302,11.15,36.78,69.99,3.57,3.82,50.50,88.12,12.89,11.73
2158.3835,2158.4595,2158.4215,94945.0218,94954.9709,94949.9964,31.236,51.634,10.838,11.13,51.52,98.03,5.00,3.81,57.33,100.06,14.60,11.72
2158.4595,2158.5360,2158.4978,94954.9709,94964.9855,94959.9782,14.62,24.168,5.0728,11.11,36.34,69.16,3.52,3.80,54.00,94.28,13.72,11.72
2158.5360,2158.6125,2158.5743,94964.9855,94975.0000,94969.9927,16.924,27.977,5.871,11.09,40.88,77.83,3.94,3.80,58.79,102.70,14.89,11.70
2158.6125,2158.6890,2158.6508,94975.0000,94985.0145,94980.0073,17.746,29.338,6.1531,11.07,44.99,85.67,4.30,3.79,60.21,105.22,15.20,11.69
2158.6890,2158.7650,2158.7270,94985.0145,94994.9970,94990.0058,16.056,26.55,5.563,11.05,39.81,75.85,3.77,3.78,57.19,99.99,14.39,11.68
2158.7650,2158.8405,2158.8028,94994.9970,95005.0118,95000.0044,5.5364,9.1561,1.9167,11.03,45.10,85.98,4.22,3.78,52.75,92.27,13.23,11.67
2158.8405,2158.9160,2158.8783,95005.0118,95015.0327,95010.0223,6.3161,10.447,2.1849,11.01,48.02,91.59,4.44,3.77,50.41,88.21,12.61,11.67
2158.9160,2158.9910,2158.9535,95015.0327,95024.9873,95020.0100,9.9006,16.378,3.4228,11.00,49.85,95.12,4.57,3.77,49.37,86.41,12.32,11.66
2158.9910,2159.0665,2159.0288,95024.9873,95035.0082,95029.9977,12.328,20.395,4.2602,10.99,43.97,83.92,4.01,3.76,53.73,94.07,13.39,11.65
2159.0665,2159.1420,2159.1043,95035.0082,95045.0291,95040.0186,23.588,39.025,8.1498,10.99,40.34,77.01,3.67,3.76,49.90,87.38,12.43,11.65
2159.1420,2159.2170,2159.1795,95045.0291,95054.9836,95050.0064,22.818,37.752,7.8837,10.99,43.42,82.89,3.95,3.76,51.72,90.55,12.89,11.65
2159.2170,2159.2925,2159.2548,95054.9836,95064.9934,95059.9885,17.574,29.077,6.0715,11.00,46.17,88.13,4.20,3.76,50.98,89.24,12.72,11.66
2159.2925,2159.3685,2159.3305,95064.9934,95074.9673,95069.9803,44.336,73.357,15.314,11.00,42.30,80.75,3.85,3.77,48.23,84.42,12.04,11.66
2159.3685,2159.4450,2159.4068,95074.9673,95084.9818,95079.9745,49.107,81.255,16.959,11.01,44.82,85.57,4.07,3.77,59.83,104.71,14.95,11.66
2159.4450,2159.5215,2159.4833,95084.9818,95094.9964,95089.9891,9.7617,16.153,3.3705,11.02,34.77,66.39,3.16,3.77,48.96,85.66,12.25,11.67
2159.5215,2159.5980,2159.5598,95094.9964,95105.0109,95100.0036,18.484,30.591,6.3773,11.03,47.88,91.45,4.31,3.77,51.62,90.32,12.92,11.67
2159.5980,2159.6745,2159.6363,95105.0109,95115.0255,95110.0182,23.6,39.068,8.1313,11.03,36.85,70.44,3.27,3.77,49.30,86.27,12.33,11.67
2159.6745,2159.7505,2159.7125,95115.0255,95124.9745,95120.0000,26.801,44.378,9.2249,11.03,44.67,85.41,3.92,3.78,51.20,89.59,12.80,11.67
2159.7505,2159.8270,2159.7888,95124.9745,95134.9891,95129.9818,14.887,24.654,5.1207,11.04,43.50,83.21,3.79,3.78,45.53,79.66,11.40,11.68
2159.8270,2159.9035,2159.8653,95134.9891,95145.0036,95139.9964,39.12,64.794,13.445,11.05,45.29,86.66,3.92,3.78,51.10,89.39,12.80,11.68
2159.9035,2159.9800,2159.9418,95145.0036,95155.0182,95150.0109,5.542,9.1809,1.9032,11.06,47.23,90.41,4.05,3.78,52.20,91.33,13.08,11.69
2159.9800,2160.0565,2160.0183,95155.0182,95165.0327,95160.0255,8.1772,13.548,2.806,11.06,53.90,103.22,4.58,3.79,67.59,118.25,16.93,11.69
2160.0565,2160.1325,2160.0945,95165.0327,95174.9818,95170.0073,10.716,17.758,3.6749,11.06,42.21,80.85,3.56,3.79,50.16,87.77,12.56,11.69
2160.1325,2160.2090,2160.1708,95174.9818,95184.9964,95179.9891,12.349,20.466,4.2313,11.06,46.14,88.43,3.86,3.79,53.49,93.60,13.39,11.69
2160.2090,2160.2855,2160.2473,95184.9964,95195.0109,95190.0036,92.329,153.05,31.606,11.06,47.54,91.16,3.93,3.79,52.04,91.06,13.02,11.69
2160.2855,2160.3620,2160.3238,95195.0109,95205.0255,95200.0182,32.928,54.596,11.26,11.05,42.43,81.40,3.46,3.78,53.26,93.21,13.30,11.69
2160.3620,2160.4385,2160.4003,95205.0255,95215.0400,95210.0327,25.294,41.948,8.6406,11.04,53.42,102.55,4.29,3.78,59.11,103.48,14.73,11.68
2160.4385,2160.5145,2160.4765,95215.0400,95224.9891,95220.0145,15.139,25.111,5.1669,11.03,54.67,104.99,4.34,3.78,61.91,108.42,15.40,11.67
2160.5145,2160.5910,2160.5528,95224.9891,95235.0036,95229.9964,11.116,18.441,3.7912,11.02,54.71,105.13,4.29,3.77,57.25,100.29,14.21,11.67
2160.5910,2160.6675,2160.6293,95235.0036,95245.0182,95240.0109,12.238,20.304,4.1729,11.01,44.32,85.18,3.46,3.77,52.01,91.12,12.90,11.67
2160.6675,2160.7435,2160.7055,95245.0182,95254.9673,95249.9927,12.906,21.41,4.4015,11.01,53.06,101.97,4.15,3.77,52.74,92.42,13.07,11.66
2160.7435,2160.8200,2160.7818,95254.9673,95264.9818,95259.9745,36.022,59.752,12.293,11.01,40.55,77.90,3.20,3.77,54.97,96.32,13.62,11.66
2160.8200,2160.8965,2160.8583,95264.9818,95274.9964,95269.9891,28.584,47.403,9.7641,11.01,56.14,107.80,4.48,3.77,60.22,105.50,14.93,11.66
2160.8965,2160.9730,2160.9348,95274.9964,95285.0109,95280.0036,12.342,20.463,4.2209,11.01,60.38,115.87,4.89,3.77,57.76,101.19,14.33,11.66
2160.9730,2161.0495,2161.0113,95285.0109,95295.0255,95290.0182,7.956,13.188,2.7244,11.01,45.71,87.66,3.76,3.77,41.80,73.21,10.38,11.66
2161.0495,2161.1255,2161.0875,95295.0255,95304.9745,95300.0000,19.974,33.1,6.8481,11.01,46.67,89.44,3.89,3.77,50.24,87.99,12.49,11.66
2161.1255,2161.2020,2161.1638,95304.9745,95314.9891,95309.9818,64.147,106.28,22.017,11.01,43.66,83.62,3.69,3.77,44.86,78.56,11.16,11.66
2161.2020,2161.2785,2161.2403,95314.9891,95325.0036,95319.9964,42.874,71.022,14.726,11.00,36.74,70.35,3.13,3.77,35.85,62.78,8.91,11.66
2161.2785,2161.3550,2161.3168,95325.0036,95335.0182,95330.0109,35.042,58.043,12.041,10.99,49.22,94.24,4.21,3.76,41.43,72.57,10.29,11.65
2161.3550,2161.4315,2161.3933,95335.0182,95345.0327,95340.0255,32.214,53.355,11.074,10.98,49.97,95.64,4.29,3.76,46.30,81.11,11.49,11.65
2161.4315,2161.5075,2161.4695,95345.0327,95354.9818,95350.0073,17.367,28.761,5.973,10.98,65.25,124.87,5.63,3.76,46.89,82.15,11.63,11.65
2161.5075,2161.5840,2161.5458,95354.9818,95364.9964,95359.9891,14.13,23.398,4.8616,10.97,50.16,95.99,4.34,3.75,50.64,88.72,12.55,11.64
2161.5840,2161.6605,2161.6223,95364.9964,95375.0109,95370.0036,11.267,18.656,3.8778,10.97,62.51,119.59,5.43,3.75,44.20,77.45,10.95,11.64
2161.6605,2161.7370,2161.6988,95375.0109,95385.0255,95380.0182,11.495,19.032,3.9577,10.96,62.33,119.24,5.43,3.75,44.80,78.50,11.09,11.64
2161.7370,2161.8135,2161.7753,95385.0255,95395.0400,95390.0327,9.6097,15.91,3.3098,10.95,64.02,122.46,5.59,3.75,46.35,81.25,11.46,11.63
2161.8135,2161.8895,2161.8515,95395.0400,95404.9891,95400.0145,12.317,20.391,4.2419,10.94,40.97,78.37,3.57,3.74,42.95,75.30,10.60,11.63
2161.8895,2161.9660,2161.9278,95404.9891,95415.0036,95409.9964,16.694,27.641,5.7473,10.93,41.24,78.90,3.57,3.74,44.86,78.67,11.05,11.62
2161.9660,2162.0405,2162.0033,95415.0036,95424.8627,95419.9332,10.57,17.502,3.6369,10.92,63.17,120.91,5.43,3.74,49.68,87.13,12.22,11.62
2162.0405,2162.1090,2162.0748,95424.8627,95435.0109,95429.9368,19.05,31.549,6.5504,10.91,57.04,109.23,4.85,3.73,52.01,91.26,12.77,11.61
2162.1090,2162.1745,2162.1418,95435.0109,95445.0145,95440.0127,89.938,148.97,30.902,10.90,44.95,86.12,3.78,3.73,46.22,81.11,11.32,11.61
2162.1745,2162.2400,2162.2073,95445.0145,95455.0182,95450.0164,65.208,108.03,22.386,10.89,49.70,95.26,4.13,3.72,52.72,92.56,12.89,11.60
2162.2400,2162.3055,2162.2728,95455.0182,95465.0218,95460.0200,52.069,86.274,17.865,10.88,45.53,87.30,3.76,3.72,50.10,87.97,12.23,11.60
2162.3055,2162.3710,2162.3383,95465.0218,95475.0255,95470.0236,31.452,52.116,10.788,10.88,44.22,84.81,3.64,3.72,48.73,85.56,11.90,11.60
2162.3710,2162.4365,2162.4038,95475.0255,95485.0291,95480.0273,15.028,24.903,5.153,10.89,41.47,79.54,3.40,3.72,47.23,82.92,11.54,11.60
2162.4365,2162.5020,2162.4693,95485.0291,95495.0327,95490.0309,27.28,45.209,9.3505,10.90,36.48,69.98,2.98,3.73,45.55,79.97,11.14,11.61
2162.5020,2162.5675,2162.5348,95495.0327,95505.0364,95500.0345,30.478,50.516,10.441,10.91,39.69,76.15,3.23,3.73,46.15,81.01,11.30,11.61
2162.5675,2162.6320,2162.5998,95505.0364,95515.0036,95510.0200,16.666,27.627,5.7041,10.92,42.34,81.27,3.41,3.74,48.48,85.08,11.88,11.62
2162.6320,2162.6955,2162.6638,95515.0036,95524.9327,95519.9682,18.498,30.671,6.3258,10.93,50.96,97.86,4.07,3.74,53.32,93.55,13.09,11.62
2162.6955,2162.7595,2162.7275,95524.9327,95534.9400,95529.9364,52.222,86.602,17.842,10.95,41.48,79.67,3.28,3.75,49.10,86.13,12.07,11.63
2162.7595,2162.8235,2162.7915,95534.9400,95544.9473,95539.9436,26.764,44.398,9.1306,10.96,48.14,92.52,3.75,3.75,47.11,82.64,11.59,11.64
2162.8235,2162.8875,2162.8555,95544.9473,95554.9545,95549.9509,15.289,25.373,5.2052,10.96,53.75,103.42,4.08,3.75,45.27,79.41,11.13,11.64
2162.8875,2162.9515,2162.9195,95554.9545,95564.9618,95559.9582,17.162,28.493,5.8309,10.97,55.69,107.26,4.12,3.75,50.10,87.88,12.32,11.64
2162.9515,2163.0155,2162.9835,95564.9618,95574.9691,95569.9655,19.311,32.074,6.5478,10.98,45.71,88.12,3.30,3.76,49.38,86.62,12.14,11.65
2163.0155,2163.0795,2163.0475,95574.9691,95584.9764,95579.9727,24.651,40.96,8.3412,10.99,45.05,86.93,3.16,3.76,48.91,85.80,12.02,11.65
2163.0795,2163.1440,2163.1118,95584.9764,95595.0422,95590.0093,22.876,38.027,7.7246,10.99,42.23,81.58,2.88,3.76,48.47,85.03,11.91,11.65
2163.1440,2163.2090,2163.1765,95595.0422,95605.0109,95600.0265,11.817,19.653,3.9805,11.00,42.20,81.62,2.78,3.76,46.96,82.39,11.53,11.66
2163.2090,2163.2745,2163.2418,95605.0109,95615.0145,95610.0127,9.7863,16.285,3.2872,11.00,59.06,114.40,3.73,3.76,47.76,83.82,11.70,11.66
2163.2745,2163.3400,2163.3073,95615.0145,95625.0182,95620.0164,18.65,31.053,6.2471,10.99,64.45,125.01,3.89,3.76,47.33,83.10,11.57,11.65
2163.3400,2163.4055,2163.3728,95625.0182,95635.0218,95630.0200,27.125,45.189,9.0609,10.98,47.24,91.75,2.72,3.76,42.40,74.47,10.33,11.65
2163.4055,2163.4710,2163.4383,95635.0218,95645.0255,95640.0236,42.743,71.246,14.239,10.97,46.38,90.21,2.54,3.75,41.33,72.63,10.03,11.64
2163.4710,2163.5365,2163.5038,95645.0255,95655.0291,95650.0273,22.556,37.619,7.4941,10.95,44.18,86.06,2.29,3.75,55.38,97.38,13.39,11.63
2163.5365,2163.6020,2163.5693,95655.0291,95665.0327,95660.0309,20.01,33.388,6.632,10.94,36.47,71.15,1.80,3.74,43.07,75.77,10.38,11.63
2163.6020,2163.6675,2163.6348,95665.0327,95675.0364,95670.0345,19.635,32.776,6.4938,10.92,48.61,94.93,2.29,3.74,43.44,76.46,10.43,11.62
